"date","symbol","open","high","low","close","volume"
2026-06-11,"NVDA",3.74752528247165e+72,1.01291709125191e+73,3.73244777859034e+72,1.00853358398058e+73,21784
2026-06-12,"NVDA",1.00853358398058e+73,2.74660710988462e+73,1.00796048958087e+73,2.73899648308338e+73,25499
2026-06-13,"NVDA",2.73899648308338e+73,7.43449569301534e+73,2.73194776313828e+73,7.40981233319242e+73,4115
2026-06-14,"NVDA",7.40981233319242e+73,2.01466520626264e+74,7.39718028473907e+73,2.01118942219833e+74,1848
2026-06-15,"NVDA",2.01118942219833e+74,5.48718130132847e+74,2.00890646910439e+74,5.46164064191781e+74,5802
2026-06-16,"NVDA",5.46164064191781e+74,1.50504575912267e+75,5.44787316972932e+74,1.49770669550939e+75,19097
2026-06-17,"NVDA",1.49770669550939e+75,4.10784564411625e+75,1.49358549338629e+75,4.09500143968005e+75,10243
2026-06-18,"NVDA",4.09500143968005e+75,1.11597197309923e+76,4.08861109127793e+75,1.11591427766372e+76,15776
2026-06-19,"NVDA",1.11591427766372e+76,3.03598086879382e+76,1.11450326384181e+76,3.02104405727675e+76,25450
2026-06-20,"NVDA",3.02104405727675e+76,8.13585865811801e+76,3.01263828270918e+76,8.1335448292034e+76,12803
2026-06-21,"NVDA",8.1335448292034e+76,2.17543232639511e+77,8.11785907155796e+76,2.16914660057825e+77,9294
2026-06-22,"NVDA",2.16914660057825e+77,5.94505697660961e+77,2.15499610160321e+77,5.92204132770056e+77,11277
2026-06-23,"NVDA",5.92204132770056e+77,1.62574494744799e+78,5.89325466992974e+77,1.62268623651859e+78,13064
2026-06-24,"NVDA",1.62268623651859e+78,4.3746109816125e+78,1.62204167356606e+78,4.36757678552854e+78,22419
2026-06-25,"NVDA",4.36757678552854e+78,1.18106829989319e+79,4.3651160018518e+78,1.17837555861768e+79,7241
2026-06-26,"NVDA",1.17837555861768e+79,3.15875357374984e+79,1.17702950496551e+79,3.15393593695872e+79,11176
2026-06-27,"NVDA",3.15393593695872e+79,8.63129400695856e+79,3.15168337466247e+79,8.61897020976074e+79,2028
2026-06-28,"NVDA",8.61897020976074e+79,2.33045012407612e+80,8.59443511878564e+79,2.33025030110521e+80,6155
2026-06-29,"NVDA",2.33025030110521e+80,6.29113345774219e+80,2.32801202509913e+80,6.26558604803582e+80,23553
2026-06-30,"NVDA",6.26558604803582e+80,1.68812404288266e+81,6.26028451845126e+80,1.68472246303178e+81,4336
2026-01-01,"ORO",2218.5546,6062.2183,2213.7516,6054.98,11513
2026-01-02,"ORO",6054.98,16669.1356,6042.5714,16587.3063,6857
2026-01-03,"ORO",16587.3063,44754.4136,16566.2545,44710.0316,6360
2026-01-04,"ORO",44710.0316,122330.3792,44644.3203,122241.1169,13485
2026-01-05,"ORO",122241.1169,339851.0619,121999.3502,337467.4178,42325
2026-01-06,"ORO",337467.4178,918622.0593,337353.1304,918024.329,4578
2026-01-07,"ORO",918024.329,2523305.2453,917830.3377,2519559.9627,12570
2026-01-08,"ORO",2519559.9627,6904299.4947,2515262.0985,6885076.0098,17792
2026-01-09,"ORO",6885076.0098,18783875.3405,6882100.8531,18722361.7371,28910
2026-01-10,"ORO",18722361.7371,51429307.1909,18680709.7209,51199074.3982,7942
2026-01-11,"ORO",51199074.3982,139814819.0756,50880865.1308,139463630.0405,11577
2026-01-12,"ORO",139463630.0405,381745336.0491,138657203.0397,379865616.384,4189
2026-01-13,"ORO",379865616.384,1028469669.1906,378108475.6051,1027579687.354,12384
2026-01-14,"ORO",1027579687.354,2847906024.988,1024034943.2786,2845202805.11,8299
2026-01-15,"ORO",2845202805.11,7814198729.3481,2837802093.1577,7790244697.1926,27435
2026-01-16,"ORO",7790244697.1926,20803398649.6228,7742982622.4162,20763098151.756,9458
2026-01-17,"ORO",20763098151.756,56649093937.6315,20725740670.2186,56637148632.1088,8550
2026-01-18,"ORO",56637148632.1088,156941922246.289,56483626580.895,155630383691.251,4667
2026-01-19,"ORO",155630383691.251,421156913857.484,155230207216.732,419898441570.497,4592
2026-01-20,"ORO",419898441570.497,1144542687311.22,419464046402.058,1143127476228.49,19035
2026-01-21,"ORO",1143127476228.49,3067826777920.98,1139450552802.1,3055671571739.88,10059
2026-01-22,"ORO",3055671571739.88,8463234436301.45,3047725953923.9,8452522838468.83,36749
2026-01-23,"ORO",8452522838468.83,23101426060017.5,8452150888810.24,23061029937242,5345
2026-01-24,"ORO",23061029937242,62523275437810.8,22919500155514.6,62316626524728.8,1508
2026-01-25,"ORO",62316626524728.8,170600981860185,62028894766629,170556423270658,22998
2026-01-26,"ORO",170556423270658,470478236585373,170142144697710,469173382915317,22917
2026-01-27,"ORO",469173382915317,1265821021628791,468834368052856,1264243640573282,7491
2026-01-28,"ORO",1264243640573282,3501973679531144,1261952696505082,3482716640404972,2552
2026-01-29,"ORO",3482716640404972,9460936125531044,3466483555192647,9439787732092756,7070
2026-01-30,"ORO",9439787732092756,25781175148918472,9429863974703570,25751410742783620,6232
2026-01-31,"ORO",25751410742783620,69967262147957336,25746326098231220,69828211487367544,6856
2026-02-01,"ORO",69828211487367544,188107275926393728,69309782263503104,187786668273318016,6198
2026-02-02,"ORO",187786668273318016,507473298587313920,187732713139708896,503566244392407296,8311
2026-02-03,"ORO",503566244392407296,1397383737485196288,500349695334074112,1395120721004132352,13726
2026-02-04,"ORO",1395120721004132352,3767395470597188096,1393453872626655232,3766253041791414784,14315
2026-02-05,"ORO",3766253041791414784,10245035350849155072,3745993068774102016,10242027491476609024,5144
2026-02-06,"ORO",10242027491476609024,27387550942892220416,10200750296627908608,27342612998695108608,7723
2026-02-07,"ORO",27342612998695108608,74271277404580134912,27206874659313696768,74218075229963911168,8959
2026-02-08,"ORO",74218075229963911168,2.01048053574145e+20,73903222816992051200,2.00865934844736e+20,1373
2026-02-09,"ORO",2.00865934844736e+20,5.41964889632112e+20,2.00013620094015e+20,5.41540991499131e+20,23238
2026-02-10,"ORO",5.41540991499131e+20,1.47927036258947e+21,5.40922536630532e+20,1.47534465151467e+21,3350
2026-02-11,"ORO",1.47534465151467e+21,4.00837763375763e+21,1.47118276231386e+21,4.00008633353271e+21,17592
2026-02-12,"ORO",4.00008633353271e+21,1.09949959608556e+22,3.9922950653203e+21,1.09727215167656e+22,7121
2026-02-13,"ORO",1.09727215167656e+22,3.00605371467135e+22,1.09434147283601e+22,3.00491570343943e+22,23837
2026-02-14,"ORO",3.00491570343943e+22,8.11745864288557e+22,3.00150527184787e+22,8.08571786008761e+22,46174
2026-02-15,"ORO",8.08571786008761e+22,2.18147744119504e+23,8.06288633164564e+22,2.18147418815747e+23,8239
2026-02-16,"ORO",2.18147418815747e+23,5.8665137765103e+23,2.16941125513171e+23,5.8580630401395e+23,5527
2026-02-17,"ORO",5.8580630401395e+23,1.5808538728393e+24,5.82435600340161e+23,1.57635685564216e+24,10818
2026-02-18,"ORO",1.57635685564216e+24,4.36285911509846e+24,1.57282161502534e+24,4.36005848040043e+24,14908
2026-02-19,"ORO",4.36005848040043e+24,1.22242715233146e+25,4.35756325659597e+24,1.2218349243095e+25,20603
2026-02-20,"ORO",1.2218349243095e+25,3.41125184215384e+25,1.2209749085832e+25,3.40655465056271e+25,2569
2026-02-21,"ORO",3.40655465056271e+25,9.33345425501201e+25,3.39191389367899e+25,9.30366674525462e+25,7478
2026-02-22,"ORO",9.30366674525462e+25,2.56308635478211e+26,9.27654640831134e+25,2.55917705663081e+26,7621
2026-02-23,"ORO",2.55917705663081e+26,6.98917421438365e+26,2.556685347114e+26,6.9846948806386e+26,7629
2026-02-24,"ORO",6.9846948806386e+26,1.91800903712137e+27,6.98095074406718e+26,1.90824393457228e+27,8780
2026-02-25,"ORO",1.90824393457228e+27,5.20080360348371e+27,1.89965161055101e+27,5.19779886899936e+27,3554
2026-02-26,"ORO",5.19779886899936e+27,1.42463577546555e+28,5.17274532785347e+27,1.42130779350046e+28,19887
2026-02-27,"ORO",1.42130779350046e+28,3.90018096818968e+28,1.41608287949894e+28,3.89393794672166e+28,2863
2026-02-28,"ORO",3.89393794672166e+28,1.05431372099419e+29,3.89020349537443e+28,1.05341291586837e+29,16142
2026-03-01,"ORO",1.05341291586837e+29,2.89215482510838e+29,1.04888894266478e+29,2.88307443154996e+29,22427
2026-03-02,"ORO",2.88307443154996e+29,7.99386225693814e+29,2.88168295542521e+29,7.98759188046347e+29,6110
2026-03-03,"ORO",7.98759188046347e+29,2.19682823932963e+30,7.9655667904339e+29,2.1941249512751e+30,6201
2026-03-04,"ORO",2.1941249512751e+30,5.9887450698099e+30,2.18384792445526e+30,5.97918044344524e+30,9035
2026-03-05,"ORO",5.97918044344524e+30,1.62856574175892e+31,5.96210577328218e+30,1.62433836821155e+31,16154
2026-03-06,"ORO",1.62433836821155e+31,4.43502321081285e+31,1.61860677288497e+31,4.4281329950274e+31,8868
2026-03-07,"ORO",4.4281329950274e+31,1.20652849336375e+32,4.41878279058962e+31,1.19553093151419e+32,15206
2026-03-08,"ORO",1.19553093151419e+32,3.20407982231837e+32,1.19472861394768e+32,3.20030195782993e+32,11978
2026-03-09,"ORO",3.20030195782993e+32,8.84695960631583e+32,3.18829421524348e+32,8.81839492360356e+32,23025
2026-03-10,"ORO",8.81839492360356e+32,2.37728301478958e+33,8.81459637750626e+32,2.37667291701828e+33,8974
2026-03-11,"ORO",2.37667291701828e+33,6.48769312153598e+33,2.37237460987822e+33,6.4788806044862e+33,8618
2026-03-12,"ORO",6.4788806044862e+33,1.79912987634778e+34,6.43024466372509e+33,1.79232032881608e+34,3935
2026-03-13,"ORO",1.79232032881608e+34,4.90838831230454e+34,1.78782125682054e+34,4.90378889211377e+34,4455
2026-03-14,"ORO",4.90378889211377e+34,1.35991260302919e+35,4.90118669731551e+34,1.35901159639884e+35,3715
2026-03-15,"ORO",1.35901159639884e+35,3.64316635303717e+35,1.35207950627066e+35,3.64239364605149e+35,5864
2026-03-16,"ORO",3.64239364605149e+35,9.87036785914569e+35,3.62999260390914e+35,9.82788730849651e+35,29075
2026-03-17,"ORO",9.82788730849651e+35,2.7032379818938e+36,9.81483807243764e+35,2.67755298297525e+36,8481
2026-03-18,"ORO",2.67755298297525e+36,7.30199679291175e+36,2.6631058643669e+36,7.27422603725644e+36,8619
2026-03-19,"ORO",7.27422603725644e+36,1.9932550675196e+37,7.26523742123347e+36,1.99156908167124e+37,6469
2026-03-20,"ORO",1.99156908167124e+37,5.48832073309539e+37,1.98540053899654e+37,5.4833060646456e+37,9192
2026-03-21,"ORO",5.4833060646456e+37,1.51610721890129e+38,5.46555516494924e+37,1.51533174259384e+38,9543
2026-03-22,"ORO",1.51533174259384e+38,4.18620476144728e+38,1.5150334061597e+38,4.17390867054903e+38,7394
2026-03-23,"ORO",4.17390867054903e+38,1.12644143971685e+39,4.17108942562815e+38,1.12582446353633e+39,6927
2026-03-24,"ORO",1.12582446353633e+39,3.06384600935402e+39,1.12316882015029e+39,3.05996718670802e+39,3240
2026-03-25,"ORO",3.05996718670802e+39,8.36557700474132e+39,3.04592028541098e+39,8.35624559620977e+39,8481
2026-03-26,"ORO",8.35624559620977e+39,2.27221936937027e+40,8.34875136417653e+39,2.26431094879439e+40,12604
2026-03-27,"ORO",2.26431094879439e+40,6.18443714507486e+40,2.25722657365169e+40,6.15330932615727e+40,2654
2026-03-28,"ORO",6.15330932615727e+40,1.66958677597767e+41,6.12779751645465e+40,1.66652705197348e+41,6838
2026-03-29,"ORO",1.66652705197348e+41,4.58662673632718e+41,1.66436618104076e+41,4.55709703894257e+41,18734
2026-03-30,"ORO",4.55709703894257e+41,1.25803648483408e+42,4.5394676053999e+41,1.25733514978958e+42,16236
2026-03-31,"ORO",1.25733514978958e+42,3.37995121589811e+42,1.25609698665379e+42,3.37987526438294e+42,3980
2026-04-01,"ORO",3.37987526438294e+42,9.2899552230328e+42,3.37945533203243e+42,9.22914457368039e+42,6894
2026-04-02,"ORO",9.22914457368039e+42,2.48395101347937e+43,9.21683892968767e+42,2.48174140783582e+43,13721
2026-04-03,"ORO",2.48174140783582e+43,6.75163005173912e+43,2.47895321031311e+43,6.74714128451311e+43,6441
2026-04-04,"ORO",6.74714128451311e+43,1.84645325273152e+44,6.73168016395739e+43,1.82903474092637e+44,4963
2026-04-05,"ORO",1.82903474092637e+44,4.951074361483e+44,1.82892721821815e+44,4.94767303640382e+44,10968
2026-04-06,"ORO",4.94767303640382e+44,1.34482826784754e+45,4.94044547241173e+44,1.34340684636089e+45,4278
2026-04-07,"ORO",1.34340684636089e+45,3.72302672657678e+45,1.3352919528566e+45,3.7154970110482e+45,10313
2026-04-08,"ORO",3.7154970110482e+45,1.02359218573307e+46,3.70131476230546e+45,1.01958225644366e+46,8915
2026-04-09,"ORO",1.01958225644366e+46,2.79150196007192e+46,1.01558013490599e+46,2.78191233494543e+46,12689
2026-04-10,"ORO",2.78191233494543e+46,7.56525051678446e+46,2.77716798101316e+46,7.52343506055102e+46,7227
2026-04-11,"ORO",7.52343506055102e+46,2.04639480343716e+47,7.5222378677638e+46,2.04565764078595e+47,19881
2026-04-12,"ORO",2.04565764078595e+47,5.58496682105081e+47,2.02796090446698e+47,5.56751436768542e+47,6237
2026-04-13,"ORO",5.56751436768542e+47,1.53662779891804e+48,5.55027871214326e+47,1.5347842138475e+48,8550
2026-04-14,"ORO",1.5347842138475e+48,4.20014553067204e+48,1.53392682396379e+48,4.19489569623059e+48,10847
2026-04-15,"ORO",4.19489569623059e+48,1.14218112061256e+49,4.1915229197277e+48,1.14107376897026e+49,12750
2026-04-16,"ORO",1.14107376897026e+49,3.09913830224169e+49,1.13729817817608e+49,3.09735839919519e+49,2977
2026-04-17,"ORO",3.09735839919519e+49,8.30799414908151e+49,3.09613253705164e+49,8.27865808057745e+49,4569
2026-04-18,"ORO",8.27865808057745e+49,2.24167732232465e+50,8.25909396055146e+49,2.23814852090421e+50,26277
2026-04-19,"ORO",2.23814852090421e+50,6.07019356288131e+50,2.23674886889645e+50,6.06149799483383e+50,6601
2026-04-20,"ORO",6.06149799483383e+50,1.63487561335085e+51,6.04805683502877e+50,1.63364706091518e+51,6512
2026-04-21,"ORO",1.63364706091518e+51,4.51235231528955e+51,1.62413354611477e+51,4.50709840293288e+51,5542
2026-04-22,"ORO",4.50709840293288e+51,1.24467591612035e+52,4.48296067298127e+51,1.24284951736998e+52,3894
2026-04-23,"ORO",1.24284951736998e+52,3.36065575706247e+52,1.24157302886303e+52,3.35936838922297e+52,9272
2026-04-24,"ORO",3.35936838922297e+52,9.21948285805392e+52,3.35595462523286e+52,9.20458218838042e+52,4680
2026-04-25,"ORO",9.20458218838042e+52,2.5270232832434e+53,9.17825821467985e+52,2.52065849562724e+53,10261
2026-04-26,"ORO",2.52065849562724e+53,6.90663138810726e+53,2.51713232109753e+53,6.88096019452516e+53,7905
2026-04-27,"ORO",6.88096019452516e+53,1.91343895014261e+54,6.87608130268853e+53,1.90587568439405e+54,3690
2026-04-28,"ORO",1.90587568439405e+54,5.11655135253465e+54,1.89140742960348e+54,5.11216704555816e+54,5038
2026-04-29,"ORO",5.11216704555816e+54,1.39462904783938e+55,5.10837451990431e+54,1.39020681738817e+55,27677
2026-04-30,"ORO",1.39020681738817e+55,3.85455841007141e+55,1.3873363132465e+55,3.82943780741918e+55,9152
2026-05-01,"ORO",3.82943780741918e+55,1.03973245076355e+56,3.82939202186184e+55,1.03594248176821e+56,6735
2026-05-02,"ORO",1.03594248176821e+56,2.79492998225381e+56,1.0356294918636e+56,2.78885018696035e+56,14964
2026-05-03,"ORO",2.78885018696035e+56,7.59758245549134e+56,2.78446882216098e+56,7.56095576576495e+56,11592
2026-05-04,"ORO",7.56095576576495e+56,2.08254339045401e+57,7.55718378914491e+56,2.07346972458921e+57,16033
2026-05-05,"ORO",2.07346972458921e+57,5.6384185376208e+57,2.07244896329997e+57,5.63642698761034e+57,2436
2026-05-06,"ORO",5.63642698761034e+57,1.51794371634287e+58,5.61606816811476e+57,1.51471568534205e+58,12229
2026-05-07,"ORO",1.51471568534205e+58,4.16049369888582e+58,1.5073426523731e+58,4.15899879380364e+58,8891
2026-05-08,"ORO",4.15899879380364e+58,1.13644195894744e+59,4.12134866932725e+58,1.1328384825192e+59,13158
2026-05-09,"ORO",1.1328384825192e+59,3.12713224629907e+59,1.13112130090781e+59,3.10771151142102e+59,43464
2026-05-10,"ORO",3.10771151142102e+59,8.42573936085482e+59,3.09865036366863e+59,8.38296361521222e+59,7587
2026-05-11,"ORO",8.38296361521222e+59,2.30006987754504e+60,8.34870404276561e+59,2.29633734905167e+60,780
2026-05-12,"ORO",2.29633734905167e+60,6.18054061342905e+60,2.291876924109e+60,6.17780415205109e+60,2993
2026-05-13,"ORO",6.17780415205109e+60,1.68941100955898e+61,6.17216139610268e+60,1.68678865079959e+61,9384
2026-05-14,"ORO",1.68678865079959e+61,4.61704490614432e+61,1.68355344111142e+61,4.60792395225059e+61,33782
2026-05-15,"ORO",4.60792395225059e+61,1.2380269318092e+62,4.5864016970688e+61,1.23280207924305e+62,9557
2026-05-16,"ORO",1.23280207924305e+62,3.3850420982186e+62,1.23098175024834e+62,3.38087552713598e+62,6591
2026-05-17,"ORO",3.38087552713598e+62,9.05357181703607e+62,3.35814295669954e+62,9.05158285893796e+62,16469
2026-05-18,"ORO",9.05158285893796e+62,2.43808673268055e+63,9.03960741050599e+62,2.43521064853136e+63,1498
2026-05-19,"ORO",2.43521064853136e+63,6.71978606940254e+63,2.42816266980076e+63,6.70448590944519e+63,6659
2026-05-20,"ORO",6.70448590944519e+63,1.82545501255873e+64,6.70020649154423e+63,1.82171298221482e+64,46141
2026-05-21,"ORO",1.82171298221482e+64,4.99037973078264e+64,1.81852430897121e+64,4.98941621303921e+64,5243
2026-05-22,"ORO",4.98941621303921e+64,1.35978464291272e+65,4.98865568400986e+64,1.35843204877399e+65,12876
2026-05-23,"ORO",1.35843204877399e+65,3.62295591101803e+65,1.35300851735806e+65,3.61592513076935e+65,2670
2026-05-24,"ORO",3.61592513076935e+65,9.69022763386269e+65,3.61073669467771e+65,9.68207273212314e+65,4022
2026-05-25,"ORO",9.68207273212314e+65,2.6155664414048e+66,9.67045972147147e+65,2.60390391948717e+66,2783
2026-05-26,"ORO",2.60390391948717e+66,7.05874266696819e+66,2.59618715448866e+66,7.04361873307856e+66,9571
2026-05-27,"ORO",7.04361873307856e+66,1.92853570667021e+67,7.03356681367225e+66,1.92752853716325e+67,9134
2026-05-28,"ORO",1.92752853716325e+67,5.20317766763979e+67,1.92544583566129e+67,5.19114041852841e+67,14238
2026-05-29,"ORO",5.19114041852841e+67,1.41247442011107e+68,5.18306519376824e+67,1.40813981795888e+68,11572
2026-05-30,"ORO",1.40813981795888e+68,3.85840986044206e+68,1.40024922785182e+68,3.85054398693056e+68,11808
2026-05-31,"ORO",3.85054398693056e+68,1.04133694065882e+69,3.84657276872325e+68,1.03906390644024e+69,5599
2026-06-01,"ORO",1.03906390644024e+69,2.88555777642203e+69,1.03724495526202e+69,2.87878537805887e+69,4585
2026-06-02,"ORO",2.87878537805887e+69,7.86474786397561e+69,2.87604373009041e+69,7.82213748512073e+69,13995
2026-06-03,"ORO",7.82213748512073e+69,2.16706140777326e+70,7.80423942315338e+69,2.16675958285459e+70,4675
2026-06-04,"ORO",2.16675958285459e+70,5.88587167280026e+70,2.16176078355768e+70,5.87311597296244e+70,34167
2026-06-05,"ORO",5.87311597296244e+70,1.58132693078009e+71,5.83478144857615e+70,1.57862986463293e+71,7560
2026-06-06,"ORO",1.57862986463293e+71,4.39668822304907e+71,1.57783989489611e+71,4.37970513046789e+71,5329
2026-06-07,"ORO",4.37970513046789e+71,1.21049120640526e+72,4.37757876352834e+71,1.20783064435457e+72,3594
2026-06-08,"ORO",1.20783064435457e+72,3.3331641605e+72,1.19970861795797e+72,3.32368908711358e+72,14802
2026-06-09,"ORO",3.32368908711358e+72,9.27208068731743e+72,3.32330969770896e+72,9.26578243561318e+72,10114
2026-06-10,"ORO",9.26578243561318e+72,2.54741012957923e+73,9.2419869854575e+72,2.53875701600394e+73,5335
2026-06-11,"ORO",2.53875701600394e+73,6.91719228883183e+73,2.52421326212857e+73,6.90908568581673e+73,11955
2026-06-12,"ORO",6.90908568581673e+73,1.89627124550501e+74,6.89936450309175e+73,1.88600560094469e+74,5925
2026-06-13,"ORO",1.88600560094469e+74,5.06923437928211e+74,1.88076238622954e+74,5.0389795619647e+74,5266
2026-06-14,"ORO",5.0389795619647e+74,1.34744777557237e+75,5.03253280054058e+74,1.34339003429019e+75,3257
2026-06-15,"ORO",1.34339003429019e+75,3.67947114710938e+75,1.34152745049985e+75,3.66757304999324e+75,4668
2026-06-16,"ORO",3.66757304999324e+75,9.94374347973711e+75,3.65573648364349e+75,9.91965902151342e+75,2111
2026-06-17,"ORO",9.91965902151342e+75,2.73128875026034e+76,9.88827625521495e+75,2.71817443931524e+76,8388
2026-06-18,"ORO",2.71817443931524e+76,7.34455262121551e+76,2.7046754212284e+76,7.34063086580652e+76,3494
2026-06-19,"ORO",7.34063086580652e+76,2.04050094068371e+77,7.33682266954086e+76,2.03823975302766e+77,7071
2026-06-20,"ORO",2.03823975302766e+77,5.54305226500419e+77,2.03539722835129e+77,5.53295514252144e+77,8494
2026-06-21,"ORO",5.53295514252144e+77,1.46242672475158e+78,5.52461439817872e+77,1.462402150344e+78,7334
2026-06-22,"ORO",1.462402150344e+78,4.08189592960888e+78,1.4531188086065e+78,4.0592434724155e+78,23338
2026-06-23,"ORO",4.0592434724155e+78,1.11160999362936e+79,4.05079210284436e+78,1.10926287212534e+79,1886
2026-06-24,"ORO",1.10926287212534e+79,3.03073049287671e+79,1.10578063026717e+79,3.02276126062573e+79,8792
2026-06-25,"ORO",3.02276126062573e+79,8.17709642740618e+79,3.01137636430924e+79,8.17080061439399e+79,7779
2026-06-26,"ORO",8.17080061439399e+79,2.24382159067677e+80,8.16038152996737e+79,2.23929478900175e+80,2966
2026-06-27,"ORO",2.23929478900175e+80,6.15684376418247e+80,2.23760830249295e+80,6.12770626580483e+80,14377
2026-06-28,"ORO",6.12770626580483e+80,1.68877292473305e+81,6.09699960193805e+80,1.68606053041993e+81,10698
2026-06-29,"ORO",1.68606053041993e+81,4.62579458586178e+81,1.68092728210905e+81,4.59577089537512e+81,16230
2026-06-30,"ORO",4.59577089537512e+81,1.2551904040721e+82,4.59112459636978e+81,1.24825375884522e+82,7706
2026-01-01,"SP500",300.3691,814.7799,300.3503,811.4636,16917
2026-01-02,"SP500",811.4636,2218.5882,808.0014,2211.5808,8001
2026-01-03,"SP500",2211.5808,6061.8719,2200.7678,6052.5158,4597
2026-01-04,"SP500",6052.5158,16464.1671,6032.6803,16416.102,1919
2026-01-05,"SP500",16416.102,44577.8101,16393.4622,44478.3123,2926
2026-01-06,"SP500",44478.3123,123246.293,44369.1714,122688.3804,3784
2026-01-07,"SP500",122688.3804,330323.5653,122640.5377,329603.3839,7279
2026-01-08,"SP500",329603.3839,901910.3946,328564.6406,896377.068,17937
2026-01-09,"SP500",896377.068,2490476.3436,894391.4684,2487216.7394,10403
2026-01-10,"SP500",2487216.7394,6778065.0922,2479334.2604,6758989.569,11738
2026-01-11,"SP500",6758989.569,18470787.7035,6754089.5619,18460894.0715,20907
2026-01-12,"SP500",18460894.0715,50481600.4636,18401110.7767,50345862.5624,8750
2026-01-13,"SP500",50345862.5624,134894872.1036,50280796.817,134748637.3962,11268
2026-01-14,"SP500",134748637.3962,365810025.1818,134547220.5328,363637921.1633,7419
2026-01-15,"SP500",363637921.1633,971581322.0927,363534256.0891,970455683.393,7676
2026-01-16,"SP500",970455683.393,2625167884.3732,964972456.7936,2622720023.7675,40526
2026-01-17,"SP500",2622720023.7675,7065491063.7754,2619374907.559,7062099669.5043,11006
2026-01-18,"SP500",7062099669.5043,19043312983.2974,7020667458.1582,18977657126.1006,6009
2026-01-19,"SP500",18977657126.1006,51365919510.0292,18972049684.778,51102532628.5861,8317
2026-01-20,"SP500",51102532628.5861,141098839848.47,50860670035.9062,140652327891.771,6053
2026-01-21,"SP500",140652327891.771,385248794952.896,140613989693.424,383713858291.463,4831
2026-01-22,"SP500",383713858291.463,1043779594195.27,383467304029.029,1041345570861.56,7411
2026-01-23,"SP500",1041345570861.56,2811819845474.57,1036780420449.36,2808054087363.61,9445
2026-01-24,"SP500",2808054087363.61,7633558731672.31,2799116054351.56,7619889983829.87,5049
2026-01-25,"SP500",7619889983829.87,20632335189284.3,7611840686515.99,20534062616507.6,4013
2026-01-26,"SP500",20534062616507.6,55801763057762.2,20512024349768.8,55558084481941.7,1504
2026-01-27,"SP500",55558084481941.7,152301545949890,55522462864076,152170953941529,7681
2026-01-28,"SP500",152170953941529,418341238914738,151680457461666,416319322107462,15967
2026-01-29,"SP500",416319322107462,1114562084696516,415835493718479,1113068969637728,4716
2026-01-30,"SP500",1113068969637728,3003859729700580,1112589883591901,3003475588654662,5462
2026-01-31,"SP500",3003475588654662,8242777963062254,2999483750610894,8209087422838498,16650
2026-02-01,"SP500",8209087422838498,22281139847400900,8186891643131495,22217659580983180,8634
2026-02-02,"SP500",22217659580983180,60895452898494752,22142786922721468,60792086279988248,15057
2026-02-03,"SP500",60792086279988248,166396486046293440,60773669224114904,165903435104614656,7398
2026-02-04,"SP500",165903435104614656,460561754589753408,165512945845734528,457241469815339712,20245
2026-02-05,"SP500",457241469815339712,1254611062489314304,456604177446603584,1250979974226861312,16134
2026-02-06,"SP500",1250979974226861312,3440321827791993856,1246265314249563904,3435897072350662144,6203
2026-02-07,"SP500",3435897072350662144,9494318581096577024,3435694111395444224,9484293724791595008,4394
2026-02-08,"SP500",9484293724791595008,25751067651103797248,9466797574352586752,25688366137313804288,6577
2026-02-09,"SP500",25688366137313804288,69414183916330541056,25656305069926834176,69254233004736077824,10420
2026-02-10,"SP500",69254233004736077824,1.84777529530885e+20,68786570461566246912,1.84638597175028e+20,48058
2026-02-11,"SP500",1.84638597175028e+20,5.09125132497492e+20,1.83337997148273e+20,5.07589878309342e+20,826
2026-02-12,"SP500",5.07589878309342e+20,1.37257935188795e+21,5.06266679338109e+20,1.37223341203799e+21,5675
2026-02-13,"SP500",1.37223341203799e+21,3.72043328088971e+21,1.37064349625438e+21,3.71253718651304e+21,8890
2026-02-14,"SP500",3.71253718651304e+21,1.00453973131743e+22,3.70988692745084e+21,1.00430687071487e+22,6485
2026-02-15,"SP500",1.00430687071487e+22,2.74699549240216e+22,1.00406099010891e+22,2.7455634938792e+22,9321
2026-02-16,"SP500",2.7455634938792e+22,7.53746519054176e+22,2.743276293167e+22,7.51764728006278e+22,5023
2026-02-17,"SP500",7.51764728006278e+22,2.08120904068637e+23,7.51457386941543e+22,2.07235932454845e+23,13617
2026-02-18,"SP500",2.07235932454845e+23,5.63601292929672e+23,2.07116828498527e+23,5.63558704381587e+23,6133
2026-02-19,"SP500",5.63558704381587e+23,1.53269800763673e+24,5.61603715756383e+23,1.52665571346174e+24,15113
2026-02-20,"SP500",1.52665571346174e+24,4.21042999224531e+24,1.52620112902572e+24,4.19895832629638e+24,12943
2026-02-21,"SP500",4.19895832629638e+24,1.15287471979356e+25,4.18503640654464e+24,1.15164850088039e+25,7818
2026-02-22,"SP500",1.15164850088039e+25,3.09440520359919e+25,1.15141020046716e+25,3.08907033890891e+25,10206
2026-02-23,"SP500",3.08907033890891e+25,8.23849639685141e+25,3.07359017741703e+25,8.23483335920461e+25,4585
2026-02-24,"SP500",8.23483335920461e+25,2.23553598685704e+26,8.23183970814159e+25,2.22833080889508e+26,6365
2026-02-25,"SP500",2.22833080889508e+26,6.17341737096809e+26,2.2282078547339e+26,6.12921301675448e+26,11403
2026-02-26,"SP500",6.12921301675448e+26,1.68588713418706e+27,6.10942920929193e+26,1.68477264466748e+27,12946
